title,thumbnails,description,viewCount_channel,subscriberCount_channel,viewCount_video,likeCount_video,class
"Arizona McDonald&#39;s stabbing: Man arrested, woman hurt",https://i.ytimg.com/vi/n2T8NUev2rE/hqdefault.jpg,"A man accused of committing multiple stabbings in the Valley, including one at a McDonald's restaurant in Surprise, has been ...",318687803,365000,28,1,crime
"Bengal : लाइव कैमरे पर पत्रकार को किया Arrest, बवाल के बीच लगेगा राष्ट्रपति शासन ?",https://i.ytimg.com/vi/ImzvCZSMTSI/hqdefault.jpg,ऐसा लग रहा है कि ममता बनर्जी से पश्चिम बंगाल अब संभल नहीं रहा है।,8040205531,17800000,6851,176,crime
Bodycam DUI Arrest - Cops Can&#39;t Believe How Impaired This 23-Year-Old Woman Is,https://i.ytimg.com/vi/2X5TbKQH9Ao/hqdefault.jpg,"On August 12, 2023, Cuyahoga Falls Police Officer Dobney stopped a vehicle for having white emitting taillights. When he ...",21865200,72700,62755,2423,crime
Rana Sanaullah Arrest Warrant Issued | Siddique Jan Big Revelations | Breaking News,https://i.ytimg.com/vi/sBhg20r90X4/hqdefault.jpg,Rana Sanaullah Arrest Warrant Issued | Siddique Jan Big Revelations | Breaking News #RanaSanaUllah #PMLN #BreakingNews ...,3519767780,7190000,304079,4962,crime
You’re under arrest for stealing my heart 💀 #youtubeshorts #shortsfeed #viral #trending #comedy,https://i.ytimg.com/vi/37DFHERZVaY/hqdefault.jpg,,2020331,7250,10472,653,crime
Police At Zaman Park For Imran Khan&#39;s Arrest I PTI Chairman Tweet I Breaking News I GNN,https://i.ytimg.com/vi/vU0Ghpi1jgk/hqdefault.jpg,Police At Zaman Park For Imran Khan's Arrest I PTI Chairman Tweet I Breaking News I GNN Khabar Hai- ...,1301931816,2930000,356505,4316,crime
Man arrested after masturbating at Starbucks,https://i.ytimg.com/vi/oCNS46NGXAo/hqdefault.jpg,A 27-year-old man who identified himself as a homeless model is facing criminal charges for masturbating in public view at a ...,853749803,791000,1355522,22443,crime
If I&#39;m Breaking the Law.. Arrest Me | #police #audit #fail #owned,https://i.ytimg.com/vi/G8lZAM-Dk94/hqdefault.jpg,Abusive and Rude Police.. Well that's not unusual. Has the Defaced Thin Blue Line Gang Badge been banned by the ...,7197608,19900,11970,1288,crime
Live With Dr. Shahid Masood | Arrest Imran Khan | Supreme Court of Pakistan | 16 February 2023 | GNN,https://i.ytimg.com/vi/PKcNdldKi8g/hqdefault.jpg,Live With Dr. Shahid Masood | Arrest Imran Khan | Supreme Court of Pakistan | 16 February 2023 | GNN Khabar Hai- ...,1301931816,2930000,74138,1610,crime
911 call GONE WRONG‼️ #badcops #caughtoncamera #police #arrest #wtf #cops #policevideo #crime_news,https://i.ytimg.com/vi/msU0cpjBNIo/hqdefault.jpg,911 call GONE WRONG!!|      | | | https://youtu.be/RVK_pp43Hg8?si=-TBoex1YoOlZn8T_ | ≪ FULL BODYCAM SOUCE ...,29913992,45400,36139,2343,crime
Cop OPENS FIRE on HANDCUFFED man!! #badcops #caughtoncamera #wtf #police #arrest #policechase #cops,https://i.ytimg.com/vi/UuC3JI5IqYA/hqdefault.jpg,Cop OPENS FIRE on HANDCUFFED man!! |      | | | https://youtu.be/N68gx4iK_NE?si=5HjsglR-Mou_iPJW | ≪ FULL ...,29913992,45400,29311,1909,crime
The 1 and only time Adam22 has been arrested as an adult 🚓,https://i.ytimg.com/vi/8xIgNC5y3EQ/hqdefault.jpg,Full Vid: https://youtu.be/p8UQq9JiteM?si=JrCM1upyxbEgJOQw NEW: Join us at http://www.icedcoffeehour.club for premium ...,815102098,956000,19022,532,crime
1.WALL SEARCH 2.STANDING SEARCH 3.KNEELING SEARCH #PRONE SEARCH,https://i.ytimg.com/vi/J9WpCQgg6pU/hqdefault.jpg,,105621,343,103188,551,crime
Barangay Peace Action Team ( BPATS ) Training#arrestingtechniques#seminars#pilipinas#pulisngpilipino,https://i.ytimg.com/vi/5R3zz_rwkzU/hqdefault.jpg,"Barangay Peace Action Teams training in ourunicipality of Alicia,Bohol ,Philippines.",61579,1280,12256,99,crime
Employees at Juvenile Detention Center arrested for bringing contraband to inmates,https://i.ytimg.com/vi/lRLFoVz5tYg/hqdefault.jpg,45 year old Terrence Lightfoot and 26 year old Brandon Grubbs have been charged with promoting contraband in the first degree.,411751,1100,17,2,crime
Mithun On Arrest of Republic Bangla Journalist | ‘বাংলায় অবিশ্বাস্য ঘটনা। যেন জরুরি অবস্থা চলছে’,https://i.ytimg.com/vi/toT-vLrA2_s/hqdefault.jpg,Mithun Chakraborty On Arrest of Republic Bangla Journalist | সন্দেশখালিতে পুলিশের নির্লজ্জতার ...,1689686221,2660000,4996,104,crime
Suspect arrested in Florida for Jones County homicide,https://i.ytimg.com/vi/UGbLt1TLmFU/hqdefault.jpg,"JCSD says James Tickner, of Taylorsville, was arrested in Florida Monday, following the shooting death of William Leo Busker, 33, ...",213360,1090,13,1,crime
"WALL SEARCH, STANDING SEARCH, KNEELING SEARCH AND PRONE SEARCH",https://i.ytimg.com/vi/mNMufmMMVbY/hqdefault.jpg,,7021,50,6105,42,crime
DC Islamabad Arrest Warrant Issued After Strict Orders by IHC | Breaking News | Dawn News,https://i.ytimg.com/vi/tKRcRERIKl4/hqdefault.jpg,DC Islamabad's Arrest Warrant Issued | Breaking News | Dawn News ڈی سی اسلام آباد کی گرفتاری کا حکم جاری #breakingnews ...,458051095,1360000,727,17,crime
Jesus Christ Superstar (1973) - Damned for All Time Scene (6/10) | Movieclips,https://i.ytimg.com/vi/nK5emqWUwkU/hqdefault.jpg,Jesus Christ Superstar - Damned for All Time: Judas (Carl Anderson) sells out Jesus. BUY THE MOVIE: ...,61090505810,60700000,247370,2949,crime
Jesus Christ Superstar (1973) - The Last Supper,https://i.ytimg.com/vi/PJxKtOwgLdw/hqdefault.jpg,Judas (Carl Anderson) v Jesus (Ted Neeley) showdown is in the focus of attention (against the backdrop of blissful idiocy of other ...,2734109,2180,2515127,13701,crime
Contempt Of Court! DC Islamabad Arrest Warrant Issue #breakingnews  #shorts #shortsfeed #dunyanews,https://i.ytimg.com/vi/EXiHEttg3Sk/hqdefault.jpg,breakingnews #shorts #shortsfeed #dunyanews #imrankhan #election2024 #nawazsharif #pti #qazifaezisa ...,3866629128,7340000,5159,136,crime
JESUS CHRIST SUPERSTAR - 1973  ( Judas Death ) HD,https://i.ytimg.com/vi/kM-gnLRLPdw/hqdefault.jpg,Jesus Christ Superstar.,58744194,66600,443815,3822,crime
400 detained at Navalny memorials in Russia | NewsNation Prime,https://i.ytimg.com/vi/esC4uXU_2F4/hqdefault.jpg,"President Biden blamed Vladimir Putin for the death of Alexei Navalny. Russian authorities claim the activist and Putin critic, aged ...",706289714,1160000,4176,82,crime
Convicted murderer Daniel Cahill captured without incident,https://i.ytimg.com/vi/xq7cEw8-HAM/hqdefault.jpg,"A man convicted of murder more than 40 years ago has been captured after ""absconding"" from community supervision.",463720123,463000,852,15,crime
Jesus Christ: Superstar (2014 Swedish Arena Tour) 1080P ENG/ES SUB,https://i.ytimg.com/vi/DmwFsbeDWMY/hqdefault.jpg,AI upscaled with Topaz Labs Artemis MQ. Subtitled and translated by native swedish and english speaker. Spanish translation ...,95406,141,32753,993,crime
I avoided Arrest in Turkey #immigration #chuckholton,https://i.ytimg.com/vi/Wf6Q2k3_06I/hqdefault.jpg,,6455212,80300,8522,1348,crime
Breaking News: UP Police परीक्षा में Paper Leak पर एक्शन! | UP Police | UP Police Paper Leak LIVE,https://i.ytimg.com/vi/7M8NE85wsEc/hqdefault_live.jpg,उत्तर प्रदेश पुलिस के Recruitment and Promotion Board ने ''पेपर लीक'' के मामले की ...,29072664317,62300000,425912,9009,crime
Two arrests made after heavy police presence in Montpelier,https://i.ytimg.com/vi/Y3Y1ZseVRT4/hqdefault.jpg,Two arrests made after heavy police presence in Montpelier Subscribe to My NBC5 on YouTube now for more: http://bit.ly/1e9vG0j ...,22058772,21800,293,6,crime
"Woman DUI Arrest After Tries EVERYTHING To Avoid Jail, What Happened Next? | DUI ARREST",https://i.ytimg.com/vi/29NdCVER8Os/hqdefault.jpg,"Woman DUI Arrest After Tries EVERYTHING To Avoid Jail | DUI ARREST Today, we'll delve into a shocking story about a woman ...",61548,325,2367,183,crime
Quick Response Leads To Arrest Of Two Suspects In Attempted Armed Robbery,https://i.ytimg.com/vi/Yv2Rls8hBEY/hqdefault.jpg,"This afternoon, at approximately 15h00, our dedicated vehicle in the Cornubia Industrial Business Estate was informed by a ...",545864,1510,176,3,crime
"LIVE: Day 9 - NH v. Adam Montgomery, Murder of Harmony Trial",https://i.ytimg.com/vi/feG1ybMY-ck/hqdefault_live.jpg,LIVE COURT CAM: Day 9 - NH v. Adam Montgomery: Defendant Adam Montgomery has opted out of appearing in court every day ...,413289911,1120000,13155,1372,crime
Police Arrest Two 13-year-old Carjackers,https://i.ytimg.com/vi/_csVzOsC8Qo/hqdefault.jpg,,2247,21,10064,253,crime
CCTV appears to show Navalny&#39;s body being transported in midnight convoy,https://i.ytimg.com/vi/R7x4pjirjBY/hqdefault.jpg,CCTV cameras appear to show a Russian convoy transporting Alexei Navalny's body from prison to a morgue. Russian media ...,525967507,775000,4662,24,crime
Springfield Police arrest 5 men in ‘anti-John’ operation,https://i.ytimg.com/vi/DDgzPFCU5iY/hqdefault.jpg,"The Springfield Police Department, along with Mass. State Police, arrested five men on Thursday during an undercover ...",3864099,9320,63,1,crime
yuta papa police complain for arrest papa #virlvideo #sakuraschoolsimulatordrama,https://i.ytimg.com/vi/1VKXA0qWa4E/hqdefault.jpg,y.lice complain for arrest papa #virlvideo #sakuraschoolsimulatordrama.,1693020,3480,5056,122,crime
Valentines Day Arrest in Peru,https://i.ytimg.com/vi/Unp129iwDt8/hqdefault.jpg,,2481223,5400,2830,80,crime
When Corrupt Cops Arrest An Innocent Man,https://i.ytimg.com/vi/pcmCpBfVy88/hqdefault.jpg,"In this eye-opening video, we delve into the harrowing story of a black man who was wrongfully arrested, despite the police ...",0,39,0,0,crime
North Greenbush Police arrest man on felony drug charge,https://i.ytimg.com/vi/Ba8h4XUgexo/hqdefault.jpg,A man accused of punching and choking a victim during a domestic dispute and stealing from Family Dollar was reportedly found ...,4455571,5830,27,0,crime
yuta papa police complain for arrest papa #virlvideo #sakuraschoolsimulatordrama,https://i.ytimg.com/vi/2FdSn2oDOms/hqdefault.jpg,yuta papa police complain for arrest papa #virlvideo #sakuraschoolsimulatordrama.,1693020,3480,6779,165,crime
Michelle came Up to explain newest arrest...(In case you missed it on Rumble),https://i.ytimg.com/vi/LEdcZFvFgvw/hqdefault.jpg,Join this channel to get access to perks: https://www.youtube.com/channel/UCjSxzaniaziOQrmLLCbsZTA/join Twitter ...,266997,7100,161,,crime
🤬🤬WTF: Officer REPEATEDLY Arrested INNOCENT People For DUI Who Weren’t Intoxicated #police #leo,https://i.ytimg.com/vi/H5qP9unfJGk/hqdefault.jpg,"Disclaimer: This video content is for documentary, educational and artistic purposes only)** This video takes us to Georgia and ...",15147786,28900,18913,1331,crime
When Drunk Karens Realize They are Going to Jail | Woman Handcuffed,https://i.ytimg.com/vi/1CWENWAI3HY/hqdefault.jpg,"114.When Drunk Karens Realize They are Going to Jail | Woman Handcuffed Welcome to the captivating playlist, Woman ...",1024682,2700,3645,128,crime
Cop REPEATEDLY makes FALSE ARRESTS!! #badcops #caughtoncamera #wrongfularrest #wtf #police #arrests,https://i.ytimg.com/vi/9hzElAv0aeE/hqdefault.jpg,Cop REPEATEDLY makes FALSE ARRESTS!! |      | | | https://youtu.be/Nrmb5tVJMyw?si=HAgYjlTSQ1fXc63c | ≪ FULL ...,29913992,45400,22794,1573,crime
"40-year-old man arrested, charged after police pursuit from Dinwiddie County to Petersburg",https://i.ytimg.com/vi/JO6ZONw5pgc/hqdefault.jpg,Dinwiddie County Sheriff's Office arrested a 40-year-old man after a police pursuit that began in Dinwiddie County and ended in ...,1812887,4700,120,2,crime
US police officer saves two children after deadly collision | Al Jazeera Newsfeed,https://i.ytimg.com/vi/UXbKSzkjJlk/hqdefault.jpg,"Bodycam footage captured the dramatic moments when a police officer saved two children from a wreck, after a motorcyclist ...",4193422200,12900000,1033,35,crime
Atlanta police officer prepares for major surgery,https://i.ytimg.com/vi/cde20q2O63U/hqdefault.jpg,A longtime Atlanta Police officer is preparing for major surgery after a sudden diagnosis that almost ended his career.,188248083,274000,188,4,crime
Home Improvement Actor Zachery Ty Bryan Arrested for Assault,https://i.ytimg.com/vi/eZGrpX2o9Sg/hqdefault.jpg,"Zachery Ty Bryan, best known for his role as Tim Allen's son on the hit '90s show ""Home Improvement,"" found himself in hot water ...",6390989,21900,12072,217,crime
How are citizens being protected after convicted murderer escaped house arrest?,https://i.ytimg.com/vi/2QbG6wvRsFE/hqdefault.jpg,Convicted murderer Daniel Cahill was apprehended after escaping house arrest over the weekend. Jim Sharpe takes a closer ...,4228123,5430,0,0,crime
Police investigate report of man with gun behind West Chester Walmart,https://i.ytimg.com/vi/AUd5g7rA1gc/hqdefault.jpg,The man was taken into custody. For more Local News from WXIX: https://www.fox19.com/ For more YouTube Content: ...,2150887,7230,40,1,crime
Retired Tri-State K-9 officer in need of life-saving surgery,https://i.ytimg.com/vi/G7CEYYqvakA/hqdefault.jpg,"Jay Manning and Onil served together, retired together, and now are facing a new challenge together. For more Local News from ...",2150887,7230,3,1,crime
When Woman Arrested for Hotel Room Occupation and Drug Possession,https://i.ytimg.com/vi/5u9aj2fHkmg/hqdefault.jpg,"When Woman Arrested for Hotel Room Occupation and Drug Possession A scenario occurred on the date of March 12, 2021.",2,1,5,0,crime
20 year old girl arrested for drunk driving,https://i.ytimg.com/vi/KH-Swzgpjgo/hqdefault.jpg,"After the breathalyzer was administered, her Alcotest results indicated a BAC of 0.216%. Don't forget to subscribe to our channel.",49,9920,1,0,crime
Man Attempts To Run After DUI Arrest,https://i.ytimg.com/vi/OlZN7ben22o/hqdefault.jpg,"On January 7th, 2024 a man was pulled over by an Hpd officer which then turned into chaos. The suspect was then taken into ...",37,1,4,0,crime
MAN ESCAPES ARREST THEN SHOOTS 2 POLICE OFFICERS,https://i.ytimg.com/vi/zfMdu9OoDhA/hqdefault.jpg,crime #police #cop Police Contront Dayton Viel 2 weeks before shooting Dayton Viel. Dayton was stopped by UCF police for a ...,0,1,1,1,crime
Cop arrested for DUI #livepd #gonewrong,https://i.ytimg.com/vi/L176vI539dA/hqdefault.jpg,"Description: ""Stay tuned as we delve into the latest breaking news surrounding the arrest of a police officer for driving under the ...",3,68,4,0,crime
Arrest gone wrong...,https://i.ytimg.com/vi/LgKgDoYP9jU/hqdefault.jpg,Arrest gone wrong... #police #propolice #community #podcast #safety #crime #truecrime #detective #commentary #cops ...,39104,271,6,4,crime
MAN GOES CRAZY ON POLICE!! THEN THIS HAPPENED,https://i.ytimg.com/vi/bN3645MTzKQ/hqdefault.jpg,DIRTFACE2X #northcarolina #crime_news THEY REALLY PLAYING GTA IN REAL LIFE Bodycam footage shows North Carolina ...,58,5,3,2,crime
Judas Kiss - Movies&amp;Musicals (FanVideo),https://i.ytimg.com/vi/PEciSPZtEUw/hqdefault.jpg,I love all of this musicals and movies all of them with their unique vision of Jesus and Judas relationship. Lyrics: And I'd give up ...,8398563,10100,3912,85,crime
Jesus Christ Superstar kiss of Judas,https://i.ytimg.com/vi/OkHejq-EpDM/hqdefault.jpg,Jesus/Judas.,22570,11,22169,239,crime
"Bodycam: Deputy Killed, Another Deputy Shot By Resisting Suspect During Traffic Stop.",https://i.ytimg.com/vi/ZynaY57lhcA/hqdefault.jpg,"Blount County, TN. -February 8, 2024. Support us on Amazon! https://www.amazon.com/shop/policebodycamvideos Donate to us ...",3872126,26100,4211,198,crime
Longtime Atlanta police officer prepares for major surgery after sudden diagnosis,https://i.ytimg.com/vi/x0dSuiwJafA/hqdefault.jpg,A longtime Atlanta Police officer is preparing for major surgery after a sudden diagnosis that almost ended his career.,188248083,274000,1023,19,crime
Entitled Walmart Worker Arrested For Stealing From Cash Register,https://i.ytimg.com/vi/V6S3rzRHDrg/hqdefault.jpg,"On November 24th, 2023, officers responded to an ongoing theft. A Walmart cashier had been stealing money from the cash ...",2531,6,9,0,crime
BUSTED DRUNK Woman Arrested For DUI | BODYCAM FOOTAGE OF A POLICEMAN,https://i.ytimg.com/vi/U-h3D8Cqf-0/hqdefault.jpg,"In this gripping footage captured by police body cams and dash cams from the State of Florida, witness the intense confrontation ...",27,1,20,0,crime
BUI Dance with Florida Fish and Wildlife #dui #arrested #police #cops #drunk,https://i.ytimg.com/vi/GMj5w_B6CY8/hqdefault.jpg,"On September 23, 2023, at Jupiter Inlet in Palm Beach County, Florida, an individual was arrested by Florida Fish and Wildlife ...",396809,742,11679,119,crime
Drunk Karen Has A Meltdown In Florida Airport,https://i.ytimg.com/vi/7iaioz0BgXE/hqdefault_live.jpg,Drunk woman arrested after missing her flight. #karen #bodycam #cops #news #police.,6,1,1,0,crime
